lncRNA,disease,pred,label,evidence
HOTAIRM1,DOID:0060158,0.094016127,0,0
HAR1A,DOID:635,0.094013147,0,0
CADM3-AS1,DOID:11476,0.09400297,0,0
LINC01098,DOID:2994,0.093989246,0,0
DBET,DOID:0050567,0.093987666,0,0
OIP5-AS1,DOID:3829,0.093981251,0,0
PTCSC3,DOID:12858,0.093977712,0,0
SNHG12,DOID:3905,0.093957908,0,0
CCDC26,DOID:4085,0.093955263,0,0
LINC00675,DOID:2394,0.093951769,0,0
TUSC8,DOID:4184,0.093947269,0,0
TDRG1,DOID:1289,0.093944505,0,0
LINC00663,DOID:421,0.093944043,0,0
CASC15,DOID:9974,0.093938969,0,0
LINC01387,DOID:8725,0.093936138,0,0
NBR2,DOID:0060289,0.093934327,0,0
PRNCR1,DOID:178,0.093929596,0,0
CASC2,DOID:5719,0.09392938,0,0
MIR503HG,DOID:2377,0.09391541,0,0
LINC00942,DOID:4451,0.093911663,0,0
TP73-AS1,DOID:12603,0.09391126,0,0
PRNCR1,DOID:1074,0.093905687,0,0
NALT1,DOID:2152,0.093901291,0,0
H19,DOID:3068,0.093882434,0,1
LINC01602,DOID:2394,0.093882106,0,0
PWAR4,DOID:3969,0.093879811,0,0
TEX41,DOID:2030,0.093879409,0,0
VLDLR-AS1,DOID:8857,0.093876019,0,0
GACAT2,DOID:4467,0.093873605,0,0
MIR137HG,DOID:3594,0.093852967,0,0
LINC01024,DOID:784,0.093851805,0,0
LINC00602,DOID:2531,0.093839988,0,0
LINC00974,DOID:1441,0.093839906,0,0
JAZF1-AS1,DOID:3307,0.093839705,0,0
PISRT1,DOID:0060037,0.093834467,0,0
FBXW7-AS1,DOID:768,0.093832664,0,0
HELLPAR,DOID:3459,0.093831204,0,0
LINCMD1,DOID:5223,0.093829609,0,0
CCAT2,DOID:865,0.093828067,0,0
LINC00922,DOID:3247,0.093822151,0,0
PCAT5,DOID:4195,0.09382128,0,0
LINC00032,DOID:0060084,0.093811698,0,0
JAZF1-AS1,DOID:1686,0.093799755,0,0
LINC00583,DOID:4195,0.093795314,0,0
KCNQ1OT1,DOID:1470,0.093793698,0,0
TP53COR1,DOID:4851,0.093787916,0,0
LINCMD1,DOID:4090,0.093787253,0,0
MHRT,DOID:987,0.093785897,0,0
LINC01531,DOID:4450,0.093762875,0,0
NFIA-AS1,DOID:1883,0.093740068,0,0
PEG3-AS1,DOID:225,0.093738161,0,0
LINC01556,DOID:0050866,0.093726516,0,0
FMR1-AS1,DOID:1432,0.093719676,0,0
CASC8,DOID:176,0.093718216,0,0
LINC00473,DOID:5223,0.093712665,0,0
LRRC3DN,DOID:4194,0.093700252,0,0
FBXW7-AS1,DOID:1240,0.093698248,0,0
FAM83H-AS1,DOID:530,0.093695611,0,0
ZEB1-AS1,DOID:1059,0.093685359,0,0
APTR,DOID:3388,0.093682334,0,0
LINC00477,DOID:3527,0.093681648,0,0
NBAT1,DOID:77,0.093680657,0,0
NRON,DOID:13089,0.093672678,0,0
XIST,DOID:0060689,0.093669966,0,0
LINC01080,DOID:2914,0.093669839,0,0
LINC01133,DOID:13317,0.093661539,0,0
MEG3,DOID:399,0.093661241,0,0
C5orf66-AS2,DOID:1492,0.093656078,0,0
LINC-PINT,DOID:962,0.09364178,0,0
HCG9,DOID:9352,0.093637586,0,0
LINC01426,DOID:8923,0.093631499,0,0
MIR155HG,DOID:686,0.093627818,0,0
HAS2-AS1,DOID:3748,0.093620591,0,0
DSCR10,DOID:863,0.093619421,0,0
CYTOR,DOID:11723,0.093617313,0,0
FALEC,DOID:28,0.093609728,0,0
LINC00687,DOID:1470,0.09360487,0,0
HOTAIRM1,DOID:363,0.093601882,0,0
PRNCR1,DOID:0060131,0.093583778,0,0
LINC00472,DOID:9884,0.093576178,0,0
LINC00963,DOID:0060084,0.093575582,0,0
HAR1A,DOID:3355,0.093567558,0,0
GSTT1-AS1,DOID:3856,0.093563907,0,0
SAMMSON,DOID:1440,0.093555845,0,0
PCGEM1,DOID:10584,0.093551569,0,0
LINC00472,DOID:10534,0.093551509,0,1
PCAT1,DOID:2621,0.093548335,0,0
LINC01024,DOID:9408,0.093547031,0,0
LINC00675,DOID:863,0.093545578,0,0
HCG27,DOID:1596,0.093542352,0,0
MINCR,DOID:3007,0.093538828,0,0
XIST,DOID:28,0.093527578,0,0
FALEC,DOID:783,0.093527354,0,0
LSINCT5,DOID:8712,0.093527235,0,0
TP53COR1,DOID:8536,0.093519472,0,0
FAM83H-AS1,DOID:1793,0.093519084,0,0
FMR1-AS1,DOID:898,0.093509175,0,0
CDR1-AS,DOID:10652,0.093502328,0,0
PCAT4,DOID:1380,0.093498953,0,0
APTR,DOID:0080015,0.093497582,0,0
DAOA-AS1,DOID:9120,0.093496993,0,0
ADORA2A-AS1,DOID:1787,0.093495816,0,0
COL18A1-AS1,DOID:0050771,0.093493633,0,0
LINC01426,DOID:707,0.093487553,0,0
CADM3-AS1,DOID:686,0.093482003,0,0
NCRUPAR,DOID:17,0.093478911,0,0
LINC01426,DOID:10652,0.093477048,0,0
SNHG1,DOID:5844,0.093474992,0,0
SCHLAP1,DOID:6271,0.09346614,0,0
HAR1A,DOID:1074,0.093462966,0,0
MIR503HG,DOID:3996,0.093461171,0,0
GSTT1-AS1,DOID:680,0.09345971,0,0
CCDC26,DOID:1432,0.093457811,0,0
NALT1,DOID:9256,0.093457498,0,0
PISRT1,DOID:0060060,0.093452543,0,0
CASC16,DOID:6050,0.093451589,0,0
MIR100HG,DOID:0050736,0.093447886,0,0
H19,DOID:8997,0.093445793,1,1
CYTOR,DOID:3308,0.093444832,0,0
LINC01587,DOID:3247,0.093444422,0,0
TP53TG1,DOID:4752,0.093443438,0,0
GACAT2,DOID:4905,0.09344206,0,0
PWAR4,DOID:0060083,0.093439795,0,0
DBET,DOID:219,0.093430452,0,0
ATXN8OS,DOID:9973,0.093427949,0,0
HAND2-AS1,DOID:3527,0.093424276,0,0
CRNDE,DOID:3095,0.093419641,0,0
LINC01531,DOID:303,0.093418762,0,0
LINC01531,DOID:3119,0.093415067,0,0
LINC00299,DOID:11612,0.093413666,0,0
CTBP1-AS,DOID:1793,0.093410283,0,0
OLMALINC,DOID:8536,0.093409248,0,0
CCDC26,DOID:0050567,0.093408741,0,0
GHET1,DOID:8771,0.093406565,0,0
ATE1-AS1,DOID:0050686,0.093406379,0,0
CADM3-AS1,DOID:8857,0.093404546,0,0
CDKN2B-AS1,DOID:13241,0.093403913,0,0
DSCR9,DOID:9279,0.093397416,0,0
COL18A1-AS1,DOID:0060038,0.093388863,0,0
FAM83H-AS1,DOID:2998,0.093388677,0,0
HNF1A-AS1,DOID:2152,0.093381308,0,0
HCCAT5,DOID:75,0.093380958,0,0
TUSC7,DOID:1440,0.093379572,0,0
TUSC8,DOID:0060318,0.093372807,0,0
LRRC3DN,DOID:14566,0.093367279,0,0
C1QTNF9B-AS1,DOID:10534,0.093362674,0,0
OLMALINC,DOID:47,0.093361557,0,0
CDKN2B-AS1,DOID:2596,0.093358956,0,0
CASC15,DOID:10155,0.09335576,0,0
DISC1FP1,DOID:5520,0.093353361,0,0
ERICH1-AS1,DOID:6270,0.093351476,0,0
TP73-AS1,DOID:0060100,0.093349881,0,0
MEG8,DOID:0050736,0.093345448,0,0
LUCAT1,DOID:66,0.09334299,0,0
THRIL,DOID:9973,0.09334109,0,0
MESTIT1,DOID:13317,0.093341023,0,0
LINC00319,DOID:2043,0.093331181,0,0
LINC01628,DOID:3369,0.093329102,0,0
LSINCT5,DOID:9974,0.093318187,0,0
LINC01024,DOID:14067,0.093303241,0,0
SNHG1,DOID:2531,0.093298055,0,0
TRERNA1,DOID:8712,0.093292393,0,0
SPRY4-IT1,DOID:13378,0.093291096,0,0
LINC01080,DOID:2151,0.093287796,0,0
TP53TG1,DOID:688,0.093284652,0,0
LINC01602,DOID:0050866,0.093280233,0,0
LSINCT5,DOID:178,0.093271114,0,0
LINC00942,DOID:2513,0.093265109,0,0
MIR99AHG,DOID:784,0.093262069,0,0
SNHG11,DOID:8857,0.093249388,0,0
THRIL,DOID:2998,0.093248837,0,0
MIR100HG,DOID:9119,0.093244694,0,0
HULC,DOID:1787,0.093243539,0,0
LINC00261,DOID:14330,0.093242876,0,0
HAR1A,DOID:9206,0.093229204,0,0
CASC15,DOID:1492,0.09322542,0,0
MIR4435-2HG,DOID:225,0.09322495,0,0
DBET,DOID:1229,0.09321849,0,0
TINCR,DOID:417,0.093216732,0,0
IL12A-AS1,DOID:10584,0.093215801,0,0
MIR181A1HG,DOID:3247,0.093215242,0,0
MCHR2-AS1,DOID:9744,0.093196891,0,0
CAHM,DOID:303,0.093196891,0,0
LINC00336,DOID:615,0.093188241,0,0
NCAM1-AS1,DOID:4006,0.093187921,0,0
CDKN2B-AS1,DOID:3948,0.093186349,0,0
LINC00922,DOID:0060083,0.09318383,0,0
NEAT1,DOID:1967,0.093182459,0,0
ATXN8OS,DOID:1115,0.093180805,0,0
TTTY4,DOID:77,0.093177743,0,0
PEG3-AS1,DOID:5339,0.0931715,0,0
PWRN1,DOID:0080053,0.093168341,0,0
CDKN2B-AS1,DOID:11723,0.093159109,0,0
IL10RB-AS1,DOID:0060056,0.09315569,0,0
MIF-AS1,DOID:10976,0.093154803,0,0
TUSC7,DOID:3007,0.093149684,0,0
JAZF1-AS1,DOID:9408,0.093145169,0,0
AFAP1-AS1,DOID:10976,0.093142405,0,0
LINC00299,DOID:77,0.093141869,0,0
LSINCT5,DOID:0050338,0.093136154,0,0
CCAT1,DOID:1542,0.0931319,0,0
LINC00474,DOID:13089,0.093124576,0,0
FALEC,DOID:3907,0.093119018,0,0
GNG12-AS1,DOID:896,0.093116276,0,0
LINC00474,DOID:11830,0.093114868,0,0
COPG2IT1,DOID:12365,0.093108855,0,0
NALT1,DOID:75,0.093098663,0,0
GNAS-AS1,DOID:2237,0.093083531,0,0
HNF1A-AS1,DOID:1289,0.093081631,0,0
WT1-AS,DOID:117,0.093080081,0,0
B3GALT5-AS1,DOID:0060289,0.093074985,0,0
PWAR5,DOID:0050830,0.093068168,0,0
PSMB8-AS1,DOID:9976,0.093062416,0,0
OIP5-AS1,DOID:0080014,0.093060642,0,0
ADORA2A-AS1,DOID:11612,0.093060285,0,0
ZNF667-AS1,DOID:1470,0.093058325,0,0
CYTOR,DOID:9256,0.093057081,0,1
LINC00163,DOID:10584,0.093055733,0,0
DBH-AS1,DOID:1287,0.093046896,0,0
LINC00473,DOID:4440,0.09303607,0,0
TUSC8,DOID:12858,0.093032308,0,0
PANDAR,DOID:1070,0.093027227,0,0
CCAT1,DOID:0050951,0.093023516,0,0
CARMN,DOID:1883,0.093019307,0,0
LINC00319,DOID:8997,0.0930169,0,0
KCNQ1OT1,DOID:4045,0.093015455,0,0
LINC00963,DOID:0060085,0.093010426,0,0
LRRC3DN,DOID:6050,0.093009442,0,0
HAND2-AS1,DOID:5339,0.09300904,0,0
MHRT,DOID:8692,0.093006827,0,0
NCAM1-AS1,DOID:10763,0.093003206,0,0
PCAT4,DOID:1749,0.09300001,0,0
COPG2IT1,DOID:8536,0.092989959,0,0
DISC1FP1,DOID:9351,0.092988752,0,0
COL18A1-AS1,DOID:3748,0.092982039,0,0
RAD51-AS1,DOID:0060260,0.092979483,0,0
NEAT1,DOID:0060072,0.092978336,0,0
LINC00319,DOID:4074,0.092977829,0,0
TTTY15,DOID:11830,0.092972495,0,0
IFNG-AS1,DOID:48,0.09297087,0,0
CECR7,DOID:3953,0.092970207,0,0
ADORA2A-AS1,DOID:2998,0.092969,0,0
GNG12-AS1,DOID:9206,0.09296605,0,0
PWRN1,DOID:0060469,0.092964098,0,0
RMST,DOID:1555,0.092961989,0,0
LINC01587,DOID:10952,0.092960037,0,0
BCAR4,DOID:263,0.092953943,0,0
HAS2-AS1,DOID:9119,0.092953861,0,0
OLMALINC,DOID:4195,0.092950568,0,0
LINC00474,DOID:1040,0.092950329,0,0
LINC01588,DOID:1441,0.092946321,0,0
COPG2IT1,DOID:1036,0.092944518,0,0
JAZF1-AS1,DOID:12603,0.092943594,0,0
CBR3-AS1,DOID:4195,0.092939273,0,0
NORAD,DOID:1561,0.092939116,0,0
PSORS1C3,DOID:2871,0.09293773,0,0
TTTY2,DOID:74,0.092937708,0,0
ZFAS1,DOID:771,0.092936702,0,0
PCAT1,DOID:77,0.092935815,0,0
LINC00299,DOID:848,0.092930697,0,0
MIR100HG,DOID:1205,0.092927381,0,0
SOX2-OT,DOID:1067,0.092926346,0,0
NBAT1,DOID:630,0.0929223,0,0
SCHLAP1,DOID:654,0.092917226,0,0
KCNQ1OT1,DOID:5223,0.092914291,0,0
LINC00477,DOID:0050865,0.092906937,0,0
HYMAI,DOID:0050828,0.092904352,0,0
LINC00602,DOID:14067,0.092896529,0,0
C1QTNF9B-AS1,DOID:8893,0.092893898,0,0
CYTOR,DOID:1227,0.092893235,0,0
RAD51-AS1,DOID:8398,0.092891954,0,0
CADM3-AS1,DOID:3118,0.092891917,0,0
DIO3OS,DOID:0060038,0.092884459,0,0
LINCMD1,DOID:4905,0.092878349,0,0
LINC01024,DOID:824,0.092877604,0,0
PANDAR,DOID:14654,0.092877589,0,0
HELLPAR,DOID:77,0.092875876,0,0
OIP5-AS1,DOID:771,0.092874654,0,0
LINC01602,DOID:3342,0.092871659,0,0
LINC00467,DOID:9952,0.092868045,0,0
LINC01098,DOID:4607,0.092863448,0,0
TUG1,DOID:0050866,0.092863142,0,1
HCG9,DOID:5679,0.092861995,0,0
LINC00163,DOID:4450,0.09285716,0,0
COL18A1-AS1,DOID:0060072,0.092848144,0,0
IGF2-AS,DOID:2033,0.092847563,0,0
HAS2-AS1,DOID:4914,0.092847176,0,0
NUP50-AS1,DOID:3963,0.092845008,0,0
TP53COR1,DOID:10652,0.092842579,0,0
GACAT2,DOID:9206,0.09283451,0,0
NUP50-AS1,DOID:5093,0.092829794,0,0
ATXN8OS,DOID:5517,0.092822574,0,0
HLA-F-AS1,DOID:421,0.092820935,0,0
PARTICL,DOID:0080011,0.092817925,0,0
MIR99AHG,DOID:10941,0.09281572,0,0
DSCR10,DOID:4607,0.09281271,0,0
HOXA11-AS,DOID:5672,0.092810601,0,0
LMCD1-AS1,DOID:6050,0.092809401,0,0
LUCAT1,DOID:8649,0.092808835,0,0
MIR181A1HG,DOID:768,0.092807628,0,0
CTBP1-AS,DOID:14654,0.092807285,0,0
KIRREL3-AS3,DOID:2127,0.092803635,0,0
HOTAIRM1,DOID:9973,0.09279789,0,0
LINC00032,DOID:9261,0.092793502,0,0
C1QTNF9B-AS1,DOID:10763,0.092786327,0,0
TINCR,DOID:3342,0.092786007,0,0
BCYRN1,DOID:783,0.092785925,0,0
RAD51-AS1,DOID:2871,0.092778981,0,0
PICSAR,DOID:5158,0.092777483,0,0
DISC2,DOID:4607,0.092773668,0,0
PICSAR,DOID:0050155,0.09276966,0,0
GABPB1-AS1,DOID:934,0.09276554,0,0
PISRT1,DOID:3070,0.092764899,0,0
SOX2-OT,DOID:0050902,0.092763759,0,0
MIAT,DOID:3347,0.092763573,0,1
RAD51-AS1,DOID:2671,0.092754163,0,0
SNHG12,DOID:3571,0.092749931,0,0
DIO3OS,DOID:1441,0.092748448,0,0
LINC01133,DOID:0060056,0.092746526,0,0
LINC00583,DOID:0080074,0.092737079,0,0
JAZF1-AS1,DOID:2377,0.092736028,0,0
ATXN8OS,DOID:3451,0.092731781,0,0
LINC00942,DOID:3498,0.092729077,0,0
LINC00663,DOID:6270,0.09272863,0,0
HOTTIP,DOID:11476,0.092724137,0,0
PICSAR,DOID:2043,0.092718638,0,0
OLMALINC,DOID:526,0.092717156,0,0
LINC00315,DOID:150,0.092714444,0,0
MALAT1,DOID:9970,0.092710838,0,0
ATXN8OS,DOID:6270,0.092707612,0,0
LINC00299,DOID:1100,0.092704982,0,0
LINC01387,DOID:5158,0.092700653,0,0
PSMB8-AS1,DOID:10941,0.092695579,0,0
LINC01587,DOID:657,0.092687473,0,0
RMST,DOID:3527,0.092682704,0,0
LINC01588,DOID:0050745,0.092678621,0,0
HOTAIRM1,DOID:1542,0.092667863,0,0
LINC00163,DOID:5844,0.092656001,0,0
LINC00261,DOID:5517,0.092653237,0,0
LINC00477,DOID:4971,0.092648327,0,0
MIR17HG,DOID:1612,0.092642531,0,0
IL10RB-AS1,DOID:0050828,0.092640765,0,0
MYCNOS,DOID:37,0.092638731,0,0
LINC00479,DOID:3068,0.092633419,0,0
C5orf66-AS2,DOID:898,0.092630126,0,0
HAR1A,DOID:6271,0.092627399,0,0
CCAT1,DOID:3247,0.092624336,0,0
HCG9,DOID:1229,0.092613339,0,0
LINC00163,DOID:1307,0.092612036,0,0
LUCAT1,DOID:5041,0.092611916,0,0
JAZF1-AS1,DOID:10286,0.092607103,0,0
LINC00629,DOID:2151,0.092595786,0,0
VLDLR-AS1,DOID:0050639,0.09259475,0,0
FAM83H-AS1,DOID:1470,0.092589237,0,0
LINC00312,DOID:987,0.092588104,0,0
NPTN-IT1,DOID:3193,0.09257964,0,0
HLA-F-AS1,DOID:9253,0.09257704,0,0
NCRUPAR,DOID:9884,0.092573538,0,0
TTTY2,DOID:2030,0.092564262,0,0
PISRT1,DOID:9279,0.092563584,0,0
GATA3-AS1,DOID:3307,0.092558898,0,0
LINC00675,DOID:4645,0.092556074,0,0
HELLPAR,DOID:3892,0.09255147,0,0
CASC8,DOID:2348,0.092547722,0,0
MINCR,DOID:0060037,0.092546776,0,0
HCP5,DOID:3007,0.092540912,0,0
KIRREL3-AS3,DOID:11476,0.092538849,0,0
TUSC7,DOID:0110408,0.092538334,0,0
TP53TG1,DOID:4535,0.092536487,0,0
MIAT,DOID:10763,0.092533007,0,0
GHRLOS,DOID:305,0.092531204,0,0
LINC00032,DOID:660,0.092520371,0,0
PSORS1C3,DOID:1289,0.092518069,0,0
SNHG12,DOID:9279,0.09251605,0,0
HYMAI,DOID:688,0.092515804,0,0
GNG12-AS1,DOID:3565,0.092514127,0,0
LINC00315,DOID:3892,0.092505485,0,0
LINC00963,DOID:8986,0.092500299,0,0
MIR124-2HG,DOID:9252,0.092499398,0,0
GSTT1-AS1,DOID:14330,0.092496015,0,0
LINC00974,DOID:615,0.092495866,0,0
MEG8,DOID:5679,0.092492975,0,0
NEAT1,DOID:654,0.09248855,0,0
LINCMD1,DOID:1067,0.092477381,0,0
LRRC3DN,DOID:176,0.092475966,0,0
OIP5-AS1,DOID:8649,0.092471384,0,0
B3GALT5-AS1,DOID:176,0.092464261,0,0
MIR100HG,DOID:557,0.092459962,0,0
MIR503HG,DOID:10952,0.092459776,0,0
SCHLAP1,DOID:8986,0.092455037,0,0
C1QTNF9B-AS1,DOID:10283,0.092445433,1,1
CASC2,DOID:5517,0.092444837,0,0
SAMMSON,DOID:193,0.092442133,0,0
LINC01081,DOID:3095,0.092435353,0,0
MCHR2-AS1,DOID:8725,0.092433274,0,0
ABALON,DOID:2174,0.092432752,0,0
PCAT5,DOID:1107,0.092427991,0,0
HOTTIP,DOID:0050890,0.092427969,0,0
MIR99AHG,DOID:1440,0.092426114,0,0
MIR124-2HG,DOID:2018,0.092423938,0,0
CYTOR,DOID:3748,0.092423499,0,1
DANCR,DOID:4467,0.092418991,0,0
LMCD1-AS1,DOID:3247,0.092417352,0,0
IL12A-AS1,DOID:5151,0.092411198,0,0
CCAT1,DOID:4184,0.092399962,0,0
MIR503HG,DOID:0060116,0.092399932,0,0
GABPB1-AS1,DOID:1781,0.092395797,0,0
TARID,DOID:2018,0.09238892,0,0
PTCSC3,DOID:0110408,0.092387743,0,0
HCG9,DOID:0060040,0.092386201,0,0
HOTAIR,DOID:1037,0.092376374,0,0
CDKN2B-AS1,DOID:4752,0.092370294,0,0
MYCNOS,DOID:3907,0.092368178,0,0
SAMMSON,DOID:9261,0.092363015,0,0
MIR137HG,DOID:9976,0.092360802,0,0
BLACAT1,DOID:5409,0.092360318,0,1
LINC01133,DOID:4607,0.092354171,0,0
GHRLOS,DOID:374,0.0923528,0,0
LINC00467,DOID:1686,0.092351414,0,0
PCAT4,DOID:3008,0.092351303,0,0
IL10RB-AS1,DOID:3388,0.092350863,0,0
DLEU2,DOID:1100,0.092347905,0,0
CCAT2,DOID:114,0.092346311,0,0
PRNCR1,DOID:0050745,0.092345543,0,0
LINC00299,DOID:184,0.09234333,0,0
PTCSC2,DOID:0060084,0.092338152,0,0
LINC00663,DOID:229,0.092335314,0,0
MALAT1,DOID:399,0.092329666,0,0
CASC2,DOID:0050745,0.092320949,0,0
MIR99AHG,DOID:0110408,0.092317522,0,0
LINC-PINT,DOID:0050959,0.092313662,0,0
NEAT1,DOID:2678,0.092312559,0,0
APTR,DOID:0050745,0.092304111,0,0
ABALON,DOID:2871,0.09229929,0,0
LINC00312,DOID:848,0.092298344,0,0
DANCR,DOID:74,0.092295624,0,0
HAND2-AS1,DOID:4607,0.092294402,0,0
PCA3,DOID:0080144,0.092292868,0,0
LINC01080,DOID:14654,0.092291459,0,0
MIR155HG,DOID:16,0.092289709,0,0
LINC01387,DOID:104,0.092281379,0,0
LINC00315,DOID:3312,0.092279784,0,0
GABPB1-AS1,DOID:4007,0.092279479,0,0
CAHM,DOID:10952,0.092277728,0,0
LINC01587,DOID:2349,0.092276685,0,0
MEG8,DOID:4845,0.092274316,0,0
GSTT1-AS1,DOID:4001,0.092272513,0,0
LINC00319,DOID:4451,0.092269696,0,0
LINC00467,DOID:4467,0.092268258,0,0
PCAT5,DOID:0050890,0.092262454,0,0
LINC01080,DOID:28,0.09226153,0,0
LINC00942,DOID:530,0.09226121,0,0
CASC16,DOID:0050815,0.092260696,0,0
PICSAR,DOID:47,0.092259161,0,0
CASC8,DOID:1883,0.092258997,0,0
FAM83H-AS1,DOID:1324,0.09225297,0,1
CYTOR,DOID:2021,0.092246696,0,0
C5orf66-AS1,DOID:3910,0.092246033,0,0
IL12A-AS1,DOID:1555,0.092242509,0,0
GSTT1-AS1,DOID:0060116,0.092241846,0,0
HCP5,DOID:4905,0.092239775,0,0
LINC00687,DOID:5517,0.092237957,0,0
SNHG4,DOID:5426,0.092236474,0,0
LUCAT1,DOID:5572,0.092233457,0,0
LINC00163,DOID:4159,0.092227936,0,0
DANCR,DOID:1227,0.092224821,0,0
DISC1FP1,DOID:11723,0.092218928,0,0
TEX41,DOID:934,0.092217609,0,0
EGOT,DOID:8893,0.092216574,0,0
C1QTNF9B-AS1,DOID:3620,0.092215478,0,0
PSORS1C3,DOID:520,0.092214078,0,0
PRNCR1,DOID:9206,0.092212148,0,0
MESTIT1,DOID:0060037,0.092210591,0,0
TUSC7,DOID:0050951,0.092208974,0,0
DIO3OS,DOID:2237,0.092208169,0,0
HCP5,DOID:3969,0.0921975,0,0
LINC00575,DOID:1307,0.092189081,0,0
TUSC8,DOID:1229,0.092188656,0,0
LINC00922,DOID:3953,0.092177361,0,0
CCAT1,DOID:8466,0.092173137,0,0
RMST,DOID:2033,0.092171744,0,0
IGF2-AS,DOID:3312,0.092168368,0,0
NUP50-AS1,DOID:9256,0.09216442,0,0
GATA3-AS1,DOID:75,0.092159033,0,0
NCAM1-AS1,DOID:8712,0.092157058,0,0
MIR22HG,DOID:6271,0.092143618,0,0
OIP5-AS1,DOID:630,0.092140965,0,0
HOTAIR,DOID:154,0.092136949,0,0
NCAM1-AS1,DOID:10941,0.09213575,0,0
SNHG1,DOID:3856,0.092134841,0,0
LINC01235,DOID:2998,0.092125922,0,0
CDKN2B-AS1,DOID:0060056,0.092122816,0,0
PCAT5,DOID:0060116,0.092122003,0,0
LINC00663,DOID:9296,0.092120655,0,0
PEG3-AS1,DOID:8398,0.092120245,0,0
HAS2-AS1,DOID:409,0.092117712,0,0
CASC8,DOID:0050567,0.09211731,0,0
PCAT5,DOID:3095,0.092116199,0,0
FBXW7-AS1,DOID:2033,0.092109896,0,0
LINC00654,DOID:962,0.092108794,0,0
GHRLOS,DOID:117,0.092103742,0,0
HAR1A,DOID:417,0.092101082,0,0
CASC8,DOID:4001,0.092091039,0,0
HNF1A-AS1,DOID:0050771,0.092086494,0,0
BCAR4,DOID:10652,0.09208224,0,0
LINC00963,DOID:13378,0.092076004,0,0
DAOA-AS1,DOID:14330,0.092075735,0,0
KCNQ1OT1,DOID:1596,0.09207429,0,0
MEG8,DOID:5339,0.092070781,0,0
RAD51-AS1,DOID:4,0.092069484,0,0
AGAP2-AS1,DOID:331,0.092051625,0,0
DSCR9,DOID:654,0.092050411,0,0
HCG4,DOID:0050902,0.092050172,0,0
GABPB1-AS1,DOID:5151,0.092049383,0,0
ADORA2A-AS1,DOID:4851,0.092042841,0,0
LINC00336,DOID:2237,0.092039421,0,0
LINC01426,DOID:3008,0.092038088,0,0
LINC00575,DOID:1324,0.092036888,0,0
RAD51-AS1,DOID:1205,0.092036374,0,0
KCNQ1OT1,DOID:7148,0.09203627,0,0
NCRUPAR,DOID:4467,0.09203352,0,0
TTTY2,DOID:962,0.092032924,0,0
CASC2,DOID:4194,0.092029691,0,0
FAM30A,DOID:3393,0.092029661,0,0
CDKN2A-AS1,DOID:3627,0.092027061,0,0
CCDC26,DOID:9408,0.092019275,0,0
LINC00315,DOID:2348,0.092018418,0,0
HELLPAR,DOID:0060084,0.092017427,0,0
LINC00474,DOID:10952,0.092015766,0,0
MEG3,DOID:1440,0.092003681,0,0
LINC01080,DOID:0050830,0.092003301,0,0
FAM83H-AS1,DOID:9252,0.092003241,0,0
B3GALT5-AS1,DOID:6050,0.092001632,0,0
MIR99AHG,DOID:0060072,0.09200006,0,0
LINC01426,DOID:7474,0.091998823,0,0
NORAD,DOID:2348,0.091994293,0,0
CBR3-AS1,DOID:2596,0.091993198,0,0
ATE1-AS1,DOID:5339,0.091992773,0,0
HCG27,DOID:1115,0.091988124,0,0
LINC00583,DOID:5158,0.091982268,0,0
GABPB1-AS1,DOID:7693,0.091982149,0,0
GSTT1-AS1,DOID:4184,0.091981173,0,0
EPB41L4A-AS1,DOID:3213,0.091974124,0,0
PTCSC3,DOID:8552,0.091972098,0,0
ATE1-AS1,DOID:9408,0.091971733,0,0
GNG12-AS1,DOID:1555,0.091958851,0,0
LINC00963,DOID:8712,0.091951586,0,0
LINC00299,DOID:4226,0.091950275,0,0
LINC00479,DOID:0050771,0.091946989,0,0
JAZF1-AS1,DOID:2025,0.091946274,0,0
PWRN1,DOID:5223,0.091945097,0,0
NALT1,DOID:0060116,0.091940843,0,0
ZFAS1,DOID:0050736,0.091937296,0,0
MIR181A1HG,DOID:2152,0.091936022,0,0
BCAR4,DOID:4090,0.09193363,0,0
FBXW7-AS1,DOID:48,0.091932215,0,0
SERTAD4-AS1,DOID:15,0.091930769,0,0
RAD51-AS1,DOID:3369,0.09192428,0,0
TTTY2,DOID:4194,0.091921583,0,0
MIR137HG,DOID:423,0.091918148,0,0
FAM83H-AS1,DOID:4752,0.091917329,0,0
CASC15,DOID:9253,0.091916859,0,0
SPRY4-IT1,DOID:0110408,0.091915183,0,0
LINC00629,DOID:0060058,0.091912054,0,0
TEX41,DOID:0060089,0.091904007,0,0
DAOA-AS1,DOID:0060037,0.091899961,0,0
OIP5-AS1,DOID:4001,0.091898017,0,0
MESTIT1,DOID:0050829,0.091895804,0,0
KCNQ1OT1,DOID:399,0.091895349,0,0
PCAT4,DOID:3908,0.091885649,0,0
LINC00974,DOID:9036,0.09188021,0,0
PWAR5,DOID:219,0.091874167,0,0
CASC15,DOID:14250,0.091874115,0,0
MIR181A1HG,DOID:2559,0.091861106,0,0
LINC01602,DOID:2033,0.091858283,0,0
HYMAI,DOID:104,0.091857783,0,0
LMCD1-AS1,DOID:3070,0.091852754,0,0
HOTAIRM1,DOID:12603,0.091841005,0,0
MESTIT1,DOID:114,0.091839597,0,0
SNHG1,DOID:10534,0.091837101,0,1
